,ID,COSTO,DIRECCIONDESTINO,DIRECCIONPRINCIPAL,ESTADO,FECHA,IDCIUDAD,LATITUD,LATITUDDESTINO,LONGITUD,LONGITUDDESTINO,MEDIOPAGO,LOCALIDAD,LOCALIDADDESTINO
131,48167812,5500.0,cl 47a sur # 0 - 21 este,kr 5a # 48r - 40 sur,ABANDONADO,1617235313964,11001,4.549705241137774,4.54691142900009,-74.10974219441414,-74.10043971199991,EFECTIVO,RAFAEL URIBE URIBE,SAN CRISTOBAL
132,48167813,5900.0,kr 87c # 68b - 27 sur,cl 56 sur # 81a - 90,ABANDONADO,1617235316056,11001,4.617710696118814,4.621619254000052,-74.1786441206932,-74.19408669699993,EFECTIVO,KENNEDY,BOSA
133,48167814,19000.0,AC 12 # 81B - 21,kr 53 # 73 - 35,ABANDONADO,1617235317465,11001,4.670312911118489,4.651250664000088,-74.07479301095009,-74.13997410899994,EFECTIVO,BARRIOS UNIDOS,KENNEDY
134,48167815,9200.0,KR 46 # 141 - 59,calle 159a 8d-37,CUMPLIDO,1617235317550,11001,4.73571,4.725336673000072,-74.03042,-74.05196250699993,EFECTIVO,USAQUEN,SUBA
135,48167816,12900.0,kr 12 # 34b - 15 sur,kr 34 # 9 - 54,ABANDONADO,1617235318367,11001,4.6131246216514015,4.568007074000093,-74.09889701753855,-74.10587008399995,EFECTIVO,PUENTE ARANDA,RAFAEL URIBE URIBE
136,48167817,,,kr 16b # 17 - 16,ABANDONADO,1617235318517,11001,4.608588312193434,,-74.07940004020928,,EFECTIVO,LOS MARTIRES,
137,48167818,7000.0,CR 82 # 45 58,cr 82 # 45 58,CUMPLIDO,1617235320143,76001,3.38612694,3.3801935,-76.51797273,-76.523911,EFECTIVO,,
138,48167819,9300.0,kr 54a # 127a - 85,cl 152b # 55 - 45,CUMPLIDO,1617235320287,11001,4.738084542602379,4.711641678000092,-74.05786257237197,-74.06294640999994,EFECTIVO,SUBA,SUBA
139,48167820,5700.0,AK 50 # 5A - 50,cl 1 # 52a - 17,CUMPLIDO,1617235321377,11001,4.611072023744605,4.620918379000045,-74.12074562162161,-74.11116327999991,EFECTIVO,PUENTE ARANDA,PUENTE ARANDA
140,48167821,18600.0,CL 55 Sur # 104 - 48,ac 22 # 105 - 12,CANCELADO,1617235321664,11001,4.680163296226504,4.644078805000049,-74.143982604146,-74.1942229309999,EFECTIVO,FONTIBON,BOSA
141,48167822,,,dg. 40a 14 82,ABANDONADO,1617235322291,11001,4.6284107,,-74.06891019,,EFECTIVO,TEUSAQUILLO,
142,48167823,,,kr 151a # 133 - 17,ABANDONADO,1617235323784,11001,4.7439625393948255,,-74.12198413163424,,EFECTIVO,SUBA,
143,48167824,10400.0,kr 17 # 60c - 28 sur,cl 44a sur # 68b - 50,CANCELADO,1617235325973,11001,4.5961503,4.55890349200007,-74.1434951,-74.13554388799992,EFECTIVO,KENNEDY,CIUDAD BOLIVAR
144,48167825,,,cl 151 109 a 54 ,CANCELADO,1617235326450,11001,4.75253172,,-74.09812174,,EFECTIVO,SUBA,
145,48167826,,,cl 64c # kr 88a ,CANCELADO,1617235327321,11001,4.685474,,-74.114017,,EFECTIVO,ENGATIVA,
146,48167827,12300.0,CL 39 Sur # 11A - 57,kr 17k # 70a - 26 sur,ABANDONADO,1617235329109,11001,4.546970985103762,4.565767657477712,-74.14077568799257,-74.1095906496048,EFECTIVO,CIUDAD BOLIVAR,RAFAEL URIBE URIBE
147,48167828,10600.0,TV 68F # 37 - 70 Sur,ak 86 # 6c - 4,ABANDONADO,1617235329875,11001,4.63932062274052,4.6062752460000524,-74.15375657379627,-74.1361470029999,EFECTIVO,KENNEDY,KENNEDY
148,48167829,22600.0,CL 84 Sur # 14C - 51,kr 84c # 58c - 7 sur,ABANDONADO,1617235330931,11001,4.618943513967636,4.509430812000062,-74.18480783700943,-74.11739020099992,EFECTIVO,BOSA,USME
149,48167830,18900.0,Kr 115c # 65b - 18,cl 20b # 43a - 60,ABANDONADO,1617235332933,11001,4.628889859387911,4.711507159000064,-74.09932482987642,-74.13740634099992,VALE,PUENTE ARANDA,ENGATIVA
150,48167831,7800.0,Avenida Calle 68 39-39,ak 50 # 91 - 22,ABANDONADO,1617235333831,11001,4.679904323562602,4.66519,-74.06491845846176,-74.07768,VALE,BARRIOS UNIDOS,BARRIOS UNIDOS
151,48167832,5900.0,CL 5 # 19A - 36,cl 9 # 10 - 2,ABANDONADO,1617235333931,11001,4.598353938856138,4.599537329216653,-74.07937120646238,-74.09136068075895,EFECTIVO,SANTA FE,LOS MARTIRES
152,48167833,6600.0,Parque Del Perro,"cl. 10 oe. #36b-151, cali, valle del cauca, colombia",ABANDONADO,1617235335340,76001,3.4325453508319392,3.4357,-76.5517258644104,-76.54493,EFECTIVO,,
153,48167834,15000.0,calle 51 8-75,cl 8 a # 42 - 56,CANCELADO,1617235337965,76001,3.418592998232998,3.45212,-76.54028289020063,-76.49923,EFECTIVO,,
154,48167835,17400.0,CL 95A # KR 71D (BOGOTA),cl. 23 5 35,CUMPLIDO,1617235338667,11001,4.60804398,4.6961654,-74.06887131,-74.0835394,EFECTIVO,SANTA FE,SUBA
155,48167836,,,cl 26 sur 7 b 27 ,ABANDONADO,1617235339115,11001,4.57089173,,-74.09558949,,EFECTIVO,SAN CRISTOBAL,
156,48167837,14800.0,kr 101 # 82 - 57,kr 53c # 131a - 69,CUMPLIDO,1617235341325,11001,4.720094728703628,4.7140014,-74.06012736260891,-74.1094236,EFECTIVO,SUBA,ENGATIVA
157,48167838,,,cl. 10 bis oeste # 28 155,ABANDONADO,1617235341713,76001,3.44044507,,-76.5479329,,EFECTIVO,,
158,48167839,5000.0,Villa del Rio,kr 77h # 49 - 33 sur,CUMPLIDO,1617235341736,11001,4.605198593363709,4.6000146,-74.16654769331217,-74.1577599,EFECTIVO,KENNEDY,BOSA
159,48167840,6700.0,CL 7B # 78 - 87,cl 1 sur # 82 - 54,ABANDONADO,1617235341782,11001,4.63729249579206,4.63706581100007,-74.15770914405583,-74.14352782899994,EFECTIVO,KENNEDY,KENNEDY
160,48167841,,KR 111 # 143 - 27,cl 142c # 151a - 5,ABANDONADO,1617235342234,11001,4.7510760781743855,4.7481157322904,-74.12225469946861,-74.10064782947302,EFECTIVO,SUBA,SUBA
161,48167842,14700.0,KR 68D # CL 40 SUR (BOGOTA),cl 71 # kr 29b ,CUMPLIDO,1617235342408,11001,4.6651458,4.5992592,-74.0739678,-74.1410222,EFECTIVO,BARRIOS UNIDOS,KENNEDY
162,48167843,4700.0,CR 49 # 45 47,cr 49 # 45 47,CUMPLIDO,1617235343667,76001,3.40012996,3.414623,-76.51606518,-76.5085415,EFECTIVO,,
163,48167844,5400.0,carrera 86a 84a-12,kr 78a # 76 - 49,CANCELADO,1617235344736,11001,4.697063811917982,4.70666,-74.09784559160471,-74.09872,EFECTIVO,ENGATIVA,ENGATIVA
164,48167845,,,kr 15 # 17 - 54,ABANDONADO,1617235344962,11001,4.607620156940829,,-74.07773304730654,,EFECTIVO,LOS MARTIRES,
165,48167846,7700.0,Centro Comercial Unicentro,cl 134a # 16 - 50,ABANDONADO,1617235345439,11001,4.7181727581265145,4.702219729361332,-74.04395263642073,-74.0414447709918,TARJETA,USAQUEN,USAQUEN
166,48167847,12100.0,CL 39 Sur # 11B - 4,kr 17l # 70a - 22 sur,CANCELADO,1617235345741,11001,4.546936226128806,4.565850207878278,-74.14109386503696,-74.10961646586655,EFECTIVO,CIUDAD BOLIVAR,RAFAEL URIBE URIBE
167,48167848,14300.0,Quindio,cl 12 # 8 - 2,CANCELADO,1617235345811,11001,4.59977861896129,4.53762,-74.0757193788886,-74.08162,EFECTIVO,CANDELARIA,SAN CRISTOBAL
168,48167849,13600.0,calle 67a sur 18p,cl 65j sur # 78c - 63,ABANDONADO,1617235345639,11001,4.6022259340084055,4.55476,-74.18676048517227,-74.14712,EFECTIVO,BOSA,CIUDAD BOLIVAR
169,48167850,15300.0,Tv 14t # 68b - 78 sur,cl 22 sur # 10 - 78,ABANDONADO,1617235346802,11001,4.576594044675433,4.523189773254686,-74.09534711390734,-74.12223424762487,EFECTIVO,ANTONIO NARINO,USME
170,48167851,13600.0,calle 67a sur 18p,cl 65j sur # 78c - 57,ABANDONADO,1617235349183,11001,4.602152745274053,4.55476,-74.18675512075424,-74.14712,EFECTIVO,BOSA,CIUDAD BOLIVAR
171,48167852,,,cl 2 sur 11 18 ,CANCELADO,1617235349285,11001,4.5878691,,-74.08770406,,EFECTIVO,ANTONIO NARINO,
172,48167853,15200.0,Barrio Boita,kr 18a # 73 - 29 sur,ABANDONADO,1617235350146,11001,4.544280836018263,4.603580552312068,-74.14307367056608,-74.15451315067898,EFECTIVO,CIUDAD BOLIVAR,KENNEDY
173,48167854,8000.0,KR 36 # CL 5B04 (CALI),cl 4 oeste # 53a 47,CUMPLIDO,1617235350591,76001,3.41396799,3.4273496,-76.55685006,-76.5401197,EFECTIVO,,
174,48167855,25400.0,Panadería Samper,tv 95 # 24 - 68,CUMPLIDO,1617235352064,11001,4.677941808893668,4.556997,-74.12743605673313,-74.10783099999999,VALE,FONTIBON,RAFAEL URIBE URIBE
175,48167856,15200.0,Barrio Boita,kr 18a # 73 - 29 sur,ABANDONADO,1617235353571,11001,4.544280836018263,4.603580552312068,-74.14307367056608,-74.15451315067898,EFECTIVO,CIUDAD BOLIVAR,KENNEDY
176,48167857,0.0,KR 55 # 149 - 9,cl 7b # 19a - 18,ABANDONADO,1617235354883,11001,4.602786378998666,4.732764666000094,-74.08912640064955,-74.05833323599995,EFECTIVO,LOS MARTIRES,SUBA
177,48167858,19400.0,CL 55 Sur # 104 - 48,cl 22f # 103b - 29,CANCELADO,1617235355905,11001,4.679176860483179,4.644078805000049,-74.14231695234776,-74.1942229309999,EFECTIVO,FONTIBON,BOSA
178,48167859,12900.0,kr 12 # 34b - 15 sur,kr 34 # 9 - 54,ABANDONADO,1617235355925,11001,4.6131246216514015,4.568007074000093,-74.09889701753855,-74.10587008399995,EFECTIVO,PUENTE ARANDA,RAFAEL URIBE URIBE
179,48167860,6100.0,Calle 66B 70D-42,kr 68c # 77 - 75,ABANDONADO,1617235357227,11001,4.683545971651719,4.67944,-74.08249899744987,-74.09707,EFECTIVO,ENGATIVA,ENGATIVA
180,48167861,,,cl 135 19 75,CANCELADO,1617235359091,11001,4.71975527,,-74.04728198,,EFECTIVO,USAQUEN,
181,48167862,10400.0,KR 13A # 60 - 72,cl 79 # 68g - 15,ABANDONADO,1617235359390,11001,4.684953771984086,4.64766,-74.08173188567162,-74.064367,TARJETA,ENGATIVA,CHAPINERO
182,48167863,19500.0,carrera 92 # 74 - 66 sur,cl 15d # 112 - 4,ABANDONADO,1617235361439,11001,4.677513750732099,4.626399914000047,-74.1551298648119,-74.20421299499992,EFECTIVO,FONTIBON,BOSA
183,48167864,,,kr 16b # 17 - 16,CANCELADO,1617235361602,11001,4.608588312193434,,-74.07940004020928,,EFECTIVO,LOS MARTIRES,
184,48167865,6000.0,CL 63B # KR 85L (BOGOTA),cl. 69b-91a-63,CUMPLIDO,1617235361758,11001,4.69582156,4.6843793,-74.11268358,-74.1128903,EFECTIVO,ENGATIVA,ENGATIVA
185,48167866,0.0,Calle 1 39A-45,kr 21 # 9a - 31,ABANDONADO,1617235362631,11001,4.605587928941717,4.60626,-74.08910159021616,-74.11487,EFECTIVO,LOS MARTIRES,PUENTE ARANDA
186,48167867,19000.0,AC 12 # 81B - 21,kr 53 # 73 - 35,ABANDONADO,1617235363222,11001,4.670312911118489,4.651250664000088,-74.07479301095009,-74.13997410899994,EFECTIVO,BARRIOS UNIDOS,KENNEDY
187,48167868,7100.0,KR 4 # CL 64A (CALI),"cra. 3 #36-26, cali, valle del cauca, colombia",CUMPLIDO,1617235363616,76001,3.4618374,3.4682603,-76.5123164,-76.4894601,VALE,,
188,48167869,12400.0,calle 43a sur 12a,cl 10 # 8 - 70,ABANDONADO,1617235364224,11001,4.598479931089137,4.56501,-74.07728545367718,-74.11246,EFECTIVO,CANDELARIA,RAFAEL URIBE URIBE
189,48167870,19000.0,AC 12 # 81B - 21,kr 53 # 73 - 35,ABANDONADO,1617235364666,11001,4.670312911118489,4.651250664000088,-74.07479301095009,-74.13997410899994,EFECTIVO,BARRIOS UNIDOS,KENNEDY
190,48167871,14200.0,KR 53 # 128A - 52,kr 23 # 71a - 20,CANCELADO,1617235366339,11001,4.662007242781649,4.7142305600000896,-74.06676381826401,-74.05956017799991,EFECTIVO,BARRIOS UNIDOS,SUBA
191,48167872,,,cl. 19 a # 112 - 15,ABANDONADO,1617235366524,11001,4.68244643,,-74.15003254,,EFECTIVO,FONTIBON,
192,48167873,23800.0,Carrera 95B # 80C - 20,kr 1 bis # 12d - 84,CUMPLIDO,1617235366926,11001,4.599326785466872,4.709099599000069,-74.06783703714609,-74.1074688139999,EFECTIVO,CANDELARIA,ENGATIVA
193,48167874,7900.0,CL 75A Sur # 1 - 13,cl 67a sur # 11 - 98,ABANDONADO,1617235370238,11001,4.531547528099868,4.516149478138981,-74.11894787102938,-74.10547144711018,EFECTIVO,USME,USME
194,48167875,5500.0,cl 47a sur # 0 - 21 este,kr 5a # 48r - 40 sur,ABANDONADO,1617235370541,11001,4.549707246455593,4.54691142900009,-74.10974353551865,-74.10043971199991,EFECTIVO,RAFAEL URIBE URIBE,SAN CRISTOBAL
195,48167876,,CL 14 OESTE # 2D 04,cl 14 oeste # 2d 04,ABANDONADO,1617235371335,76001,3.44671893119812,3.44671893119812,-76.5544204711914,-76.5544204711914,EFECTIVO,,
196,48167877,14100.0,calle 22a 52-7,cl 2 # 78m - 25,CUMPLIDO,1617235371398,11001,4.630359258584132,4.63791,-74.14947912096977,-74.10088,EFECTIVO,KENNEDY,TEUSAQUILLO
197,48167878,12300.0,CL 39 Sur # 11A - 57,kr 17k # 70a - 26 sur,ABANDONADO,1617235371988,11001,4.546970985103762,4.565767657477712,-74.14077568799257,-74.1095906496048,EFECTIVO,CIUDAD BOLIVAR,RAFAEL URIBE URIBE
198,48167879,,CL 6 OESTE # 1A 11,cl 6 oeste # 1a 11,ABANDONADO,1617235372165,76001,3.453015089035034,3.453015089035034,-76.54736328125,-76.54736328125,EFECTIVO,,
199,48167880,,,cl. 76 # 28d4 11,ABANDONADO,1617235372716,76001,3.41807982,,-76.48929856,,EFECTIVO,,
200,48167881,9400.0,Portal Sur,kr 80j bis # 58c - 9 sur,ABANDONADO,1617235373456,11001,4.6130614597398,4.59657,-74.18173301965,-74.16941,EFECTIVO,BOSA,BOSA
201,48167882,13400.0,Centenario,cl 49 # 13 - 98,CUMPLIDO,1617235375176,11001,4.636463732403629,4.58593,-74.0667437016964,-74.10796,EFECTIVO,CHAPINERO,RAFAEL URIBE URIBE
202,48167883,18500.0,CL 41 Sur # 51F - 24,cl 71 # 73a - 70,CANCELADO,1617235375880,11001,4.68757254706868,4.597693709000055,-74.09818287938833,-74.13218897699994,EFECTIVO,ENGATIVA,PUENTE ARANDA
203,48167884,12900.0,Terminal de Transportes del Sur,cl 35b sur # 26g - 55,ABANDONADO,1617235376966,11001,4.588460972570607,4.59719,-74.1203835234046,-74.1764,EFECTIVO,RAFAEL URIBE URIBE,BOSA
204,48167885,18800.0,CL 59 Sur # 92A - 28,cl 52b bis # 85a - 81,CUMPLIDO,1617235378095,11001,4.678852058165912,4.632453005000059,-74.11407932639122,-74.19261984399992,EFECTIVO,ENGATIVA,BOSA
205,48167886,,cra. 5 este #31c-23 sur,carrera 18q ##14b-11,ABANDONADO,1617235378409,25754,4.5958879,4.5579712,-74.2191746,-74.0900249,EFECTIVO,,SAN CRISTOBAL
206,48167887,5000.0,El Refugio,cl 25c # 102 - 14,ABANDONADO,1617235379020,11001,4.685945211912748,4.68422,-74.13287691771984,-74.13319,EFECTIVO,FONTIBON,FONTIBON
207,48167888,13200.0,Centro Comercial Portoalegre,kr 11a # 96 - 90,CUMPLIDO,1617235380139,11001,4.680401550992636,4.727708900672837,-74.04550764709711,-74.06518359484313,EFECTIVO,CHAPINERO,SUBA
208,48167889,19500.0,CL 18 SUR # KR 39 (BOGOTA),kr 16 97 40,CUMPLIDO,1617235380725,11001,4.68280568,4.600215,-74.04968516,-74.1170165,EFECTIVO,CHAPINERO,PUENTE ARANDA
209,48167890,18900.0,Kr 115c # 65b - 18,cl 20b # 43a - 60,ABANDONADO,1617235381943,11001,4.628889859387911,4.711507159000064,-74.09932482987642,-74.13740634099992,VALE,PUENTE ARANDA,ENGATIVA
210,48167891,12000.0,KR 103B # 82 - 49,cl 95 # 71 - 45,CANCELADO,1617235382959,11001,4.695603908470529,4.716086181000094,-74.08300593495369,-74.11118546999995,EFECTIVO,SUBA,ENGATIVA
211,48167892,,,carrera 71 67 - 33,ABANDONADO,1617235383229,11001,4.68017673,,-74.09738314,,EFECTIVO,ENGATIVA,
212,48167893,,,cl. 11 # 6 - 24,ABANDONADO,1617235383324,76001,3.45021857,,-76.53246584,,EFECTIVO,,
213,48167894,,,cl 79 # 15 - 51,ABANDONADO,1617235383944,11001,4.665610220691892,,-74.05822265893221,,EFECTIVO,CHAPINERO,
214,48167895,8000.0,KR 17A # CL 101 (BOGOTA),cl 106 b 54 70 ,CUMPLIDO,1617235384719,11001,4.69603998,4.6866576,-74.06376993,-74.0505214,EFECTIVO,SUBA,USAQUEN
215,48167896,10600.0,TV 68F # 37 - 70 Sur,ak 86 # 6c - 4,ABANDONADO,1617235384843,11001,4.63932062274052,4.6062752460000524,-74.15375657379627,-74.1361470029999,EFECTIVO,KENNEDY,KENNEDY
216,48167897,10200.0,Centro Comercial Trebolis El Porvenir,kr 79a # 5 - 58 sur,ABANDONADO,1617235385182,11001,4.630764955254648,4.63879,-74.15168154984713,-74.18394,EFECTIVO,KENNEDY,BOSA
217,48167898,10000.0,KR 74 # AC 6 (BOGOTA),cl. 8 a # 88 - 90,CUMPLIDO,1617235385913,11001,4.64930342,4.630934,-74.15202007,-74.1434073,EFECTIVO,KENNEDY,KENNEDY
218,48167899,,,kr 15 # 17 - 54,ABANDONADO,1617235388475,11001,4.607620156940829,,-74.07773304730654,,EFECTIVO,LOS MARTIRES,
219,48167900,6000.0,CL 157 # KR 14C (BOGOTA),cra. 7 f 147 67,CUMPLIDO,1617235388609,11001,4.72473308,4.7365045,-74.02989046,-74.0374709,EFECTIVO,USAQUEN,USAQUEN
220,48167901,10400.0,Parque De Los Hippies,ak 30 # 19 - 56,CUMPLIDO,1617235389364,11001,4.619116622943715,4.645384475446505,-74.08695179969072,-74.06193031174234,EFECTIVO,LOS MARTIRES,CHAPINERO
221,48167902,7100.0,KR 103A # 16I - 37,ak 103 # 24f - 10,ABANDONADO,1617235391087,11001,4.685221430829359,4.673780511085799,-74.13431793451309,-74.14776585996152,EFECTIVO,FONTIBON,FONTIBON
222,48167903,6700.0,CL 7B # 78 - 87,cl 1 sur # 82 - 54,ABANDONADO,1617235392129,11001,4.63729249579206,4.63706581100007,-74.15770914405583,-74.14352782899994,EFECTIVO,KENNEDY,KENNEDY
223,48167904,11300.0,CL 143 # KR 138A (BOGOTA),"cl. 78 #85-37, bogota, colombia",CUMPLIDO,1617235392489,11001,4.7033427,4.749683,-74.1008136,-74.1124833,EFECTIVO,ENGATIVA,SUBA
224,48167905,10500.0,Terminal Del Norte,cl 70 # 38 - 15,ABANDONADO,1617235392774,5001,6.264706341041185,6.280164999999999,-75.54950874298811,-75.5706703,EFECTIVO,,
225,48167906,16200.0,cra. 92b #127c-72,kr 52 # 67a - 75,CANCELADO,1617235393991,11001,4.665486579574798,4.720445399999999,-74.07795164734124,-74.0930566,EFECTIVO,BARRIOS UNIDOS,SUBA
226,48167907,8400.0,DG 62 Sur # 20A - 42,cl 51 sur # 36 - 31,CANCELADO,1617235394092,11001,4.587212394412737,4.564083826000058,-74.1375295445323,-74.1424015039999,EFECTIVO,TUNJUELITO,CIUDAD BOLIVAR
227,48167908,,,cl. 70 # 7m 41,ABANDONADO,1617235395173,76001,3.4564633,,-76.4836214,,EFECTIVO,,
228,48167909,18400.0,cl 6b # 81b - 51,cl 78a # 69b - 63,CANCELADO,1617235395546,11001,4.686913259586347,4.639481523000086,-74.08399265259504,-74.15336704099991,EFECTIVO,ENGATIVA,KENNEDY
229,48167910,14600.0,Quindio,cl 12 # 7 - 78,ABANDONADO,1617235395798,11001,4.599669670970371,4.53762,-74.07551251351833,-74.08162,EFECTIVO,CANDELARIA,SAN CRISTOBAL
230,48167911,9700.0,Calle 129C 88D-10,cl 151 # 109a - 54,CUMPLIDO,1617235396249,11001,4.7523956780000844,4.72476,-74.09792723399994,-74.08771,EFECTIVO,SUBA,SUBA
231,48167912,13600.0,calle 67a sur 18p,cl 65j sur # 78c - 57,ABANDONADO,1617235397581,11001,4.602152745274053,4.55476,-74.18675512075424,-74.14712,EFECTIVO,BOSA,CIUDAD BOLIVAR
232,48167913,21100.0,Barrio Alaska,kr 10 # 10 - 92,ABANDONADO,1617235399221,11001,4.599886230150675,4.529905853861252,-74.07812967896461,-74.11122958134588,EFECTIVO,CANDELARIA,USME
233,48167914,10400.0,KR 13A # 60 - 72,cl 79 # 68g - 15,CANCELADO,1617235399712,11001,4.684953771984086,4.64766,-74.08173188567162,-74.064367,TARJETA,ENGATIVA,CHAPINERO
234,48167915,45000.0,KR 4 # DG 30 SUR (SOACHA),"cl. 66 #96 a- 29, bogota, colombia",CUMPLIDO,1617235399763,11001,4.6511361,4.5585403,-74.0601764,-74.228885,VALE,CHAPINERO,
235,48167916,5900.0,kr 87c # 68b - 27 sur,cl 56 sur # 81a - 90,ABANDONADO,1617235400000,11001,4.617710696118814,4.621619254000052,-74.1786441206932,-74.19408669699993,EFECTIVO,KENNEDY,BOSA
236,48167917,7000.0,KR 31 # CL 19 (CALI),cl 12b # 47 24,CUMPLIDO,1617235400398,76001,3.4123646,3.4271076,-76.5367768,-76.5224931,EFECTIVO,,
237,48167918,0.0,KR 55 # 149 - 9,cl 7b # 19a - 18,ABANDONADO,1617235400515,11001,4.602786378998666,4.732764666000094,-74.08912640064955,-74.05833323599995,EFECTIVO,LOS MARTIRES,SUBA
238,48167919,6100.0,Calle 66B 70D-42,kr 68c # 77 - 75,ABANDONADO,1617235402623,11001,4.683545971651719,4.67944,-74.08249899744987,-74.09707,EFECTIVO,ENGATIVA,ENGATIVA
239,48167920,0.0,Calle 1 39A-45,kr 21 # 9a - 31,ABANDONADO,1617235407156,11001,4.605587928941717,4.60626,-74.08910159021616,-74.11487,EFECTIVO,LOS MARTIRES,PUENTE ARANDA
240,48167921,5900.0,Zona Industrial Puente Aranda,cl 12 # 43 - 9,ABANDONADO,1617235407913,11001,4.621530786962239,4.63175,-74.10400662571192,-74.11238,EFECTIVO,PUENTE ARANDA,PUENTE ARANDA
241,48167922,19700.0,CL 71A BIS # 91A - 39,calle 17 # 7 - 35,CANCELADO,1617235409487,11001,4.603653239000039,4.697937231000083,-74.07269458799993,-74.1114113509999,EFECTIVO,SANTA FE,ENGATIVA
242,48167923,14700.0,kr 12 # 34b - 15 sur,kr 34 # 9 - 49,ABANDONADO,1617235410183,11001,4.6131894545072,4.568007074000093,-74.0989912301302,-74.10587008399995,EFECTIVO,PUENTE ARANDA,RAFAEL URIBE URIBE
243,48167924,19500.0,carrera 92 # 74 - 66 sur,cl 15d # 112 - 4,CUMPLIDO,1617235410713,11001,4.677513750732099,4.626399914000047,-74.1551298648119,-74.20421299499992,EFECTIVO,FONTIBON,BOSA
244,48167925,7100.0,"Calle 127A #53a-45, Cundinamarca, Colombia",kr 49a # 145a - 20,CUMPLIDO,1617235411534,11001,4.728988451231289,4.7095435,-74.05310232192278,-74.06190769999999,EFECTIVO,SUBA,SUBA
245,48167926,9400.0,Portal Sur,kr 80j bis # 58c - 9 sur,ABANDONADO,1617235411719,11001,4.6130614597398,4.59657,-74.18173301965,-74.16941,EFECTIVO,BOSA,BOSA
246,48167927,7600.0,san cristóbal,kr 8 # 10 - 69,CUMPLIDO,1617235412021,11001,4.598643019145447,4.57643,-74.07626420259474,-74.09314,EFECTIVO,CANDELARIA,SAN CRISTOBAL
247,48167928,,,calle 70b sur 77j - 36,ABANDONADO,1617235413109,11001,4.59990351,,-74.19292327,,EFECTIVO,BOSA,
248,48167929,18500.0,CL 41 Sur # 51F - 24,cl 71 # 73a - 70,CANCELADO,1617235414093,11001,4.68757254706868,4.597693709000055,-74.09818287938833,-74.13218897699994,EFECTIVO,ENGATIVA,PUENTE ARANDA
249,48167930,16700.0,Terminal De Transporte De Bogotá - Salitre,dg 77b # 116b - 42,CUMPLIDO,1617235416381,11001,4.7237468590974006,4.654506000975914,-74.12758089601992,-74.1151246950563,EFECTIVO,ENGATIVA,FONTIBON
250,48167931,13600.0,calle 67a sur 18p,cl 65j sur # 78c - 63,ABANDONADO,1617235416495,11001,4.6022259340084055,4.55476,-74.18676048517227,-74.14712,EFECTIVO,BOSA,CIUDAD BOLIVAR
251,48167932,5500.0,cl 47a sur # 0 - 21 este,kr 5a # 48r - 40 sur,ABANDONADO,1617235417387,11001,4.549706243796684,4.54691142900009,-74.10974554717541,-74.10043971199991,EFECTIVO,RAFAEL URIBE URIBE,SAN CRISTOBAL
252,48167933,,,cll 152 94 a 25 ,CANCELADO,1617235419302,11001,4.74876985,,-74.0850964,,EFECTIVO,SUBA,
253,48167934,8500.0,CL 14B # 119A - 20,kr 96g # 16f - 39,CANCELADO,1617235421723,11001,4.667176451011426,4.679908548000071,-74.1452794522047,-74.16528747099994,EFECTIVO,FONTIBON,FONTIBON
254,48167935,15400.0,KR 18D BIS # 80B - 19 Sur,kr 73 # 57r - 6 sur,CUMPLIDO,1617235423075,11001,4.595238882424598,4.536208991648392,-74.16884131729603,-74.1457474976778,EFECTIVO,CIUDAD BOLIVAR,CIUDAD BOLIVAR
255,48167936,,CR 35A # 13 59,cr 35a # 13 59,ABANDONADO,1617235423288,76001,3.42215228,3.42215228,-76.52957938,-76.52957938,EFECTIVO,,
256,48167937,,,cl. 6c 82a-38,CANCELADO,1617235423409,11001,4.6416627,,-74.15294054,,EFECTIVO,KENNEDY,
257,48167938,5000.0,El Refugio,cl 25c # 102 - 14,ABANDONADO,1617235424298,11001,4.685945211912748,4.68422,-74.13287691771984,-74.13319,EFECTIVO,FONTIBON,FONTIBON
258,48167939,9600.0,DG 23 # KR 69 (BOGOTA),cra. 63 # 22 - 45,CUMPLIDO,1617235424710,11001,4.64231546,4.6538102,-74.10697652,-74.1147727,EFECTIVO,TEUSAQUILLO,FONTIBON
259,48167940,12900.0,Terminal de Transportes del Sur,cl 35b sur # 26g - 55,CANCELADO,1617235424764,11001,4.588460972570607,4.59719,-74.1203835234046,-74.1764,EFECTIVO,RAFAEL URIBE URIBE,BOSA
260,48167941,5000.0,CL 40B BIS Sur # 11 - 59 Este,kr 12 este # 51a - 77 sur,ABANDONADO,1617235426837,11001,4.537716683071202,4.547777376000056,-74.08947240561247,-74.0855897749999,EFECTIVO,SAN CRISTOBAL,SAN CRISTOBAL
261,48167942,16500.0,CL 118A # 13 - 35,cl 24c # 71 - 60,ABANDONADO,1617235427296,11001,4.662667556198827,4.697835535000081,-74.11368303000927,-74.04032988999995,EFECTIVO,FONTIBON,USAQUEN
262,48167943,22600.0,CL 84 Sur # 14C - 51,kr 84c # 58c - 7 sur,ABANDONADO,1617235426708,11001,4.618943513967636,4.509430812000062,-74.18480783700943,-74.11739020099992,EFECTIVO,BOSA,USME
263,48167944,8400.0,DG 62 Sur # 20A - 42,cl 51 sur # 36 - 31,CUMPLIDO,1617235427942,11001,4.587212394412737,4.564083826000058,-74.1375295445323,-74.1424015039999,EFECTIVO,TUNJUELITO,CIUDAD BOLIVAR
