ID,AGENTE,AUTOMOVILASIGNADO_ID,CADUCIDADASIGNACIONSERVICIO,CALIFICACIONCONDUCTORASIGNADO,CALIFICACION_USUARIO,CONDUCTORASIGNADO_ID,CONDUCTORESPOSTULADOS,COSTO,DELTACADUCIDADASIGNACION,DIRECCIONCOMPLEMENTARIA,DIRECCIONDESTINO,ESTADO,FECHA,FECHALEGIBLE,HORALANZAMIENTO,IDCIUDAD,IDLLAMADA,IDSERVICIO,INDICACIONES,LATITUD,LATITUDDESTINO,LONGITUD,LONGITUDDESTINO,MEDIOPAGO,NUMEROVALE,ORIGEN,PLACAAUTOMOVILASIGNADO,PROMEDIOCONDUCTORASIGNADO,PROPINA,TAMANOVEHICULO,TIPOASIGNACION,TIPOSERVICIO,USAPLANILLA,USUARIO,USUARIOAPLICACION_ID,USUARIOTELEFONICO_ID,IDCONDUCTORASIGNADO,DESCPAGO,BARRIOORIGEN,NUMEROCARROS,ANTERIOR,RUTA,CONDUCTOR_CERCANO,RECORRIDO_METROS,DISTANCIA,RECORRIDO_DISTANCIA,CALC_TARIFA,PRELIQUIDACION,TIEMPO,NUMERO_PASAJEROS,COSTO_INTERRUMPIDO
46536514,NULL,129593,180,4,NULL,153824020280666478523,NULL,12200,60,NULL,"CL 73A SUR # DG 73A SUR (BOGOTA)",CUMPLIDO,1612139033940,"2021-02-01 00:23:54",NULL,11001,NULL,NULL,NULL,4.570841982862044,4.5645267266277845,-74.12019275128841,-74.16471540927888,EFECTIVO,NULL,APP,WLT480,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8741683,NULL,NULL,153824020280666478523,"Pago definido/preliquidado por 12200","SAN JORGE SUR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536515,NULL,131007,180,NULL,NULL,103817457324393383070,NULL,6800,60,NULL,"CL 54 Sur # 87D - 38",CANCELADO,1612139035999,"2021-02-01 00:23:56",NULL,11001,NULL,NULL,NULL,4.627101312060051,4.62708894727393,-74.18262619525194,-74.18253064155579,EFECTIVO,NULL,APP,VEP752,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8140275,NULL,NULL,103817457324393383070,NULL,BRASILIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536516,NULL,152333,180,4,NULL,158993615827387481193,,22500,60,NULL,"KR 88D # CL 6A (BOGOTA)",CUMPLIDO,1612139038998,"2021-02-01 00:23:59",NULL,11001,NULL,NULL,NULL,4.73779351497278,4.646091363220494,-74.09917764365672,-74.15808700025082,EFECTIVO,NULL,APP,ESK599,5,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9412801,NULL,NULL,158993615827387481193,"Pago definido/preliquidado por 22500","COSTA AZUL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536517,NULL,149775,180,4,NULL,150048538864334846180,NULL,15600,60,NULL,"KR 39 # CL 2F (BOGOTA)",CUMPLIDO,1612139040504,"2021-02-01 00:24:00",NULL,11001,NULL,NULL,NULL,4.649190824179266,4.61048397400009,-74.15183577686548,-74.11086296699995,EFECTIVO,NULL,APP,TSP095,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8677649,NULL,NULL,150048538864334846180,"Pago definido/preliquidado por 15600","CAMPO ALEGRE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536518,NULL,114724,180,NULL,NULL,148777861015420928657,NULL,16600,60,NULL,"CL 76 BIS A # 104 - 12",CANCELADO,1612139041359,"2021-02-01 00:24:01",NULL,11001,NULL,NULL,NULL,4.706815246942923,4.70966515300006,-74.05162408947945,-74.11708141999992,EFECTIVO,NULL,APP,VDY678,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8955864,NULL,NULL,148777861015420928657,NULL,"LA CALLEJA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536519,NULL,174166,180,NULL,NULL,158716235252975677497,NULL,6800,60,NULL,"KR 7 Este # 45A - 19 Sur",CANCELADO,1612139043793,"2021-02-01 00:24:03",NULL,11001,NULL,NULL,NULL,4.5524476,4.543930726000042,-74.0930753,-74.09179833299993,EFECTIVO,NULL,APP,WML581,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8760811,NULL,NULL,158716235252975677497,NULL,"LAS GUACAMAYAS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536520,NULL,156824,180,NULL,NULL,158232224361251773928,NULL,7400,60,NULL,"cl 66a sur # 81 - 65",CANCELADO,1612139046666,"2021-02-01 00:24:06",NULL,11001,NULL,NULL,NULL,4.6055341237801075,4.610767575715369,-74.20114617794752,-74.18970119208099,EFECTIVO,NULL,APP,ESO292,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9275177,NULL,NULL,158232224361251773928,NULL,"SAN JOSE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536521,NULL,142943,180,1,NULL,118160965008540116342,NULL,12700,32,NULL,"CL 80 # KR 22 (CALI)",CUMPLIDO,1612139048051,"2021-02-01 00:24:08",NULL,76001,NULL,NULL,NULL,3.416020648047346,3.4392,-76.49057317525148,-76.4727,EFECTIVO,NULL,APP,WMX901,5,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9166301,NULL,NULL,118160965008540116342,"Pago definido/preliquidado por 12700",MOJICA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536522,NULL,2707,90,NULL,NULL,156787186964121514629,NULL,14000,60,"CJ CASTILLA REAL T 28 APTO 303","KR 73 # CL 64 SUR (BOGOTA)",CUMPLIDO,1612139048588,"2021-02-01 00:24:08",NULL,11001,17341837,NULL,PORTERIA,4.64390847,4.586024,-74.13913532,-74.168585,EFECTIVO,NULL,IVR,TUO284,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,4058700,NULL,4058700,156787186964121514629,"Pago definido/preliquidado por 14000","URBANIZACION CASTILLA REAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536523,NULL,155221,90,NULL,NULL,153928333969782934961,NULL,5000,60,NULL,"KR 22 # CL 52A (BOGOTA)",CUMPLIDO,1612139051913,"2021-02-01 00:24:12",NULL,11001,17341838,NULL,"CASA ESQUINERA AMARILLA",4.64015627,4.6409376,-74.0622066,-74.0726982,EFECTIVO,NULL,IVR,WPO130,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,3852515,NULL,3852515,153928333969782934961,"Pago definido/preliquidado por 5000","BOSQUE CALDERON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536524,NULL,122709,180,4,NULL,161156922443643324117,NULL,9400,60,NULL,"KR 22G # CL 60 SUR (BOGOTA)",CUMPLIDO,1612139056345,"2021-02-01 00:24:16",NULL,11001,NULL,NULL,NULL,4.583394124591646,4.56953,-74.13617536425592,-74.14541,EFECTIVO,NULL,APP,SXM965,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8586482,NULL,NULL,161156922443643324117,"Pago definido/preliquidado por 9400","EL CARMEN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536525,NULL,127039,180,1,NULL,148469081998924290221,NULL,16200,60,NULL,"KR 63 # CL 66 SUR (BOGOTA)",CUMPLIDO,1612139059832,"2021-02-01 00:24:19",NULL,11001,NULL,NULL,NULL,4.6421881951585595,4.589933156000086,-74.183852635324,-74.15337902699991,EFECTIVO,NULL,APP,WDG642,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9243696,NULL,NULL,148469081998924290221,"Pago definido/preliquidado por 16200","OSORIO DIEZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536526,NULL,156824,180,NULL,NULL,158232224361251773928,NULL,15100,60,NULL,"Fatima Bogotá",CANCELADO,1612139060043,"2021-02-01 00:24:20",NULL,11001,NULL,NULL,NULL,4.607397726867091,4.587089300000001,-74.20042527208668,-74.1372087,EFECTIVO,NULL,APP,ESO292,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9453239,NULL,NULL,158232224361251773928,NULL,"GRAN COLOMBIANO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536527,NULL,121699,180,2,NULL,152909938963364964258,NULL,11800,60,NULL,"KR 17P # CL 70BIS SUR (BOGOTA)",CUMPLIDO,1612139060210,"2021-02-01 00:24:20",NULL,11001,NULL,NULL,NULL,4.574995530244419,4.546723900000001,-74.15794920176268,-74.1430381,EFECTIVO,NULL,APP,TSP516,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9231391,NULL,NULL,152909938963364964258,"Pago definido/preliquidado por 11800","CANTERAS MEDIA LOMA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536528,NULL,130856,180,NULL,NULL,154212469357452771538,NULL,14600,60,NULL,"cl 68 sur # 78h - 45",CANCELADO,1612139064783,"2021-02-01 00:24:24",NULL,11001,NULL,NULL,NULL,4.647372000000075,4.603015354000092,-74.17511712999995,-74.18834310999995,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9275429,NULL,NULL,154212469357452771538,NULL,"LOS ALMENDROS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536529,NULL,123273,90,NULL,NULL,148919398287915797974,NULL,16100,60,"MULTIFAMILIAR BULCANO","CL 42 # KR 13 (BOGOTA)",CUMPLIDO,1612139066241,"2021-02-01 00:24:26",NULL,11001,17341839,NULL,"ED VULCANO APTO 105",4.71955125,4.6297368,-74.03495506,-74.0665526,EFECTIVO,NULL,IVR,TAS880,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,503948,NULL,503948,148919398287915797974,"Pago definido/preliquidado por 16100",CEDRITOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536530,NULL,103563,180,5,NULL,153245503411867634166,NULL,21900,60,NULL,"KR 79 # CL 64J (BOGOTA)",CUMPLIDO,1612139070617,"2021-02-01 00:24:30",NULL,11001,NULL,NULL,NULL,4.762064998058723,4.6851273,-74.04244087636471,-74.1073269,EFECTIVO,NULL,APP,VER792,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8840937,NULL,NULL,153245503411867634166,"Pago definido/preliquidado por 21900","RINCON DEL NORTE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536531,NULL,164164,180,NULL,NULL,100435254786110553714,NULL,21700,60,NULL,"carrera 103c bis # 133 - 35",CANCELADO,1612139072167,"2021-02-01 00:24:32",NULL,11001,NULL,NULL,NULL,4.653777333030985,4.73721634900005,-74.07080490142108,-74.09827607199992,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8990374,NULL,NULL,100435254786110553714,NULL,MUEQUETA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536532,NULL,116034,180,NULL,NULL,157134493519433524697,NULL,10000,60,NULL,"KR 8A # CL 27 SUR (BOGOTA)",CUMPLIDO,1612139072342,"2021-02-01 00:24:32",NULL,11001,NULL,NULL,NULL,4.593877356863534,4.571369365735903,-74.09826066344976,-74.09654807299376,EFECTIVO,NULL,APP,SXO740,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,4424911,NULL,NULL,157134493519433524697,"Pago definido/preliquidado por 10000","LA FRAGUITA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536533,NULL,154832,180,NULL,NULL,158733352611156864225,NULL,11000,60,NULL,"CL 137 # 108A - 2",CANCELADO,1612139072891,"2021-02-01 00:24:32",NULL,11001,NULL,NULL,NULL,4.70984861275098,4.741067986401395,-74.1018095612526,-74.10096935927868,EFECTIVO,NULL,APP,WNU992,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8508705,NULL,NULL,158733352611156864225,NULL,"CIUDAD QUIRIGUA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536534,NULL,174035,180,NULL,NULL,101343877900354217554,NULL,20100,60,NULL,"Los Condominios I Tierra Buena",CANCELADO,1612139074872,"2021-02-01 00:24:34",NULL,11001,NULL,NULL,NULL,4.679410793000046,4.649305083000059,-74.09825858399995,-74.17220746899994,EFECTIVO,NULL,APP,WGH145,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8847599,NULL,NULL,101343877900354217554,NULL,"SAN JOAQUIN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536535,548,131718,90,NULL,NULL,114546361892425798995,NULL,13000,60,,"KR 17 ESTE # CL 13 SUR (BOGOTA)",CUMPLIDO,1612139075189,"2021-02-01 00:24:35",NULL,11001,17341833,NULL,EDIF,4.60600502,4.5699701,-74.11680769,-74.0759455,EFECTIVO,,RECEPCION,WNT122,5,NULL,NORMAL,TIEMPO_RUTA,,0,9467520,NULL,9467520,114546361892425798995,"Pago definido/preliquidado por 13000","UNIDAD CARABELAS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536536,NULL,106026,180,5,NULL,152589641972553384952,NULL,12000,60,NULL,"KR 7B # CL 155 (BOGOTA)",CUMPLIDO,1612139077425,"2021-02-01 00:24:37",NULL,11001,NULL,NULL,NULL,4.744490460714939,4.7297492,-74.06669843941927,-74.0254614,EFECTIVO,NULL,APP,VDL580,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8445456,NULL,NULL,152589641972553384952,"Pago definido/preliquidado por 12000",GILMAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536537,NULL,143693,90,NULL,NULL,150972024674475519109,NULL,7000,60,NULL,"CL 39B SUR # KR 78 (BOGOTA)",CUMPLIDO,1612139082654,"2021-02-01 00:24:42",NULL,11001,17341844,NULL,"CASA BLANCA",4.62226603,4.6189991,-74.16182299,-74.1522007,EFECTIVO,NULL,IVR,TGY072,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,3781406,NULL,3781406,150972024674475519109,"Pago definido/preliquidado por 7000","SUPER MANZANA 14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536538,NULL,165916,180,5,NULL,159711826213223889381,NULL,34600,60,NULL,"KR 78C # CL 71C SUR (BOGOTA)",CUMPLIDO,1612139083507,"2021-02-01 00:24:43",NULL,11001,NULL,NULL,NULL,4.755789,4.6036107,-74.10381079999999,-74.1958459,EFECTIVO,NULL,APP,GUW137,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,4174080,NULL,NULL,159711826213223889381,"Pago definido/preliquidado por 34600","SIN BARRIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536539,NULL,113912,180,5,NULL,153791391949760216575,NULL,8000,60,NULL,"CL 142 # KR 147 (BOGOTA)",CUMPLIDO,1612139091623,"2021-02-01 00:24:51",NULL,11001,NULL,NULL,NULL,4.7400612551538135,4.747755563000055,-74.1040901094675,-74.1185302049999,EFECTIVO,NULL,APP,SWR162,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9034271,NULL,NULL,153791391949760216575,"Pago definido/preliquidado por 8000","VILLA MARIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536540,NULL,159690,180,3,NULL,152002514588619738908,NULL,6800,60,NULL,"CL 41B SUR # KR 20A (BOGOTA)",CUMPLIDO,1612139092486,"2021-02-01 00:24:52",NULL,11001,NULL,NULL,NULL,4.5768518,4.5768722,-74.1216549,-74.1215151,EFECTIVO,NULL,APP,VEM163,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,6880928,NULL,NULL,152002514588619738908,"Pago definido/preliquidado por 6800","QUIROGA SUR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536541,NULL,147838,180,5,NULL,149988075207254126894,NULL,23300,60,NULL,"KR 23 # AC 26 (BOGOTA)",CUMPLIDO,1612139093750,"2021-02-01 00:24:53",NULL,11001,NULL,NULL,NULL,4.7347121563676495,4.62119,-74.02619775384665,-74.07705,EFECTIVO,NULL,APP,SIJ244,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9447983,NULL,NULL,149988075207254126894,"Pago definido/preliquidado por 23300","BARRANCAS NORTE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536542,126,120486,90,NULL,NULL,158741212115911942661,NULL,15000,60,,"KR 55 # CL 22BIS (BOGOTA)",CUMPLIDO,1612139094145,"2021-02-01 00:24:54",NULL,11001,17341834,NULL,PORTERIA,4.64627869,4.6387301,-74.15815468,-74.1020731,EFECTIVO,,RECEPCION,VDD237,5,NULL,NORMAL,TIEMPO_RUTA,,0,4474621,NULL,4474621,158741212115911942661,"Pago definido/preliquidado por 15000",TINTAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536543,NULL,110285,180,NULL,NULL,14788184646111225,NULL,NULL,60,NULL,NULL,CANCELADO,1612139097346,"2021-02-01 00:24:57",NULL,11001,NULL,NULL,NULL,4.6033728907251845,NULL,-74.19647444039583,NULL,EFECTIVO,NULL,APP,TAY563,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9255085,NULL,NULL,14788184646111225,NULL,"JOSE MARIA CARBONELL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536544,NULL,7511,90,NULL,NULL,113708914356550215626,NULL,5000,32,"PRIMERO DE MAYO","KR 39 # CL 16 (CALI)",CUMPLIDO,1612139101303,"2021-02-01 00:25:01",NULL,76001,Sip/Cali_4444444,NULL,,3.40752246,3.4183797,-76.53282204,-76.5249041,EFECTIVO,NULL,IVR,VCM977,5,NULL,NORMAL,TIEMPO_RUTA,NORMAL,0,4187812,NULL,4187812,113708914356550215626,"Pago definido/preliquidado por 5000","PRIMERO DE MAYO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536545,NULL,164164,180,0,NULL,100435254786110553714,NULL,21700,60,NULL,"CL 133A # KR 103CBIS (BOGOTA)",CUMPLIDO,1612139103598,"2021-02-01 00:25:03",NULL,11001,NULL,NULL,NULL,4.653785018958811,4.73721634900005,-74.07080288976431,-74.09827607199992,EFECTIVO,NULL,APP,WLU948,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8990374,NULL,NULL,100435254786110553714,"Pago definido/preliquidado por 21700",MUEQUETA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536546,NULL,168125,180,5,NULL,108129524622241641746,NULL,6800,60,NULL,"KR 7 ESTE # DG 45A SUR (BOGOTA)",CUMPLIDO,1612139109035,"2021-02-01 00:25:09",NULL,11001,NULL,NULL,NULL,4.5523826,4.543930726000042,-74.0931608,-74.09179833299993,EFECTIVO,NULL,APP,VDE598,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8760811,NULL,NULL,108129524622241641746,"Pago definido/preliquidado por 6800","LA VICTORIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536547,NULL,171415,180,NULL,NULL,113317945812583932979,NULL,16500,60,NULL,"La Floresta Sur",CANCELADO,1612139112893,"2021-02-01 00:25:12",NULL,11001,NULL,NULL,NULL,4.565019690257622,4.62046,-74.10602767020464,-74.12738,EFECTIVO,NULL,APP,WNU399,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9380321,NULL,NULL,113317945812583932979,NULL,"LAS LOMAS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536548,NULL,NULL,180,NULL,NULL,NULL,NULL,8600,60,NULL,"Carrera 74I 62B S-4",ABANDONADO,1612139113612,"2021-02-01 00:25:13",NULL,11001,NULL,NULL,NULL,4.57265306349166,4.59014,-74.17187757790089,-74.1748,EFECTIVO,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9467500,NULL,NULL,NULL,NULL,"SADEC UNO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536549,NULL,7126,180,NULL,NULL,103255394263933159621,NULL,11400,60,NULL,"4.618645400000001,-74.131224",CUMPLIDO,1612139114302,"2021-02-01 00:25:14",NULL,11001,NULL,NULL,NULL,4.65171115208508,4.618645400000001,-74.1069620847702,-74.131224,EFECTIVO,NULL,APP,WHR619,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8318512,NULL,NULL,103255394263933159621,"Pago definido/preliquidado por 11400","CIUDAD SALITRE OCCIDENTAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536550,NULL,130856,180,NULL,NULL,154212469357452771538,NULL,18100,60,NULL,"Ciudad Verde",CANCELADO,1612139122956,"2021-02-01 00:25:23",NULL,11001,NULL,NULL,NULL,4.6476669938640764,4.61066,-74.17665760964155,-74.21956,EFECTIVO,NULL,APP,WMN224,NULL,2000,NORMAL,TIEMPO_RUTA,NORMAL,0,8880342,NULL,NULL,154212469357452771538,NULL,"VILLA ALEJANDRA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536551,NULL,165512,180,4,NULL,150455115788538429382,NULL,7300,60,NULL,"CL 66 # KR 17 (BOGOTA)",CUMPLIDO,1612139125541,"2021-02-01 00:25:25",NULL,11001,NULL,NULL,NULL,4.653597214959165,4.654489492000039,-74.05868835747242,-74.06652955699991,EFECTIVO,NULL,APP,WPN961,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9443890,NULL,NULL,150455115788538429382,"Pago definido/preliquidado por 7300","QUINTA CAMACHO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536552,47,170775,90,NULL,NULL,161179282957184311111,NULL,NULL,60,,NULL,CANCELADO,1612139126496,"2021-02-01 00:25:26",NULL,11001,17341842,NULL,CASA,4.56229532,NULL,-74.08889922,NULL,EFECTIVO,,RECEPCION,SIJ495,NULL,NULL,NORMAL,TIEMPO_RUTA,,0,9242437,NULL,9242437,161179282957184311111,NULL,"SANTA INES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536553,NULL,173200,180,4,NULL,152674621307754207266,NULL,15400,60,NULL,"TV 39BISA # AK 39 (BOGOTA)",CUMPLIDO,1612139128850,"2021-02-01 00:25:28",NULL,11001,NULL,NULL,NULL,4.6260628,4.6238600597895685,-74.1620164,-74.09365698695183,EFECTIVO,NULL,APP,TSM603,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9412687,NULL,NULL,152674621307754207266,"Pago definido/preliquidado por 15400","SANTA CECILIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536554,NULL,141062,180,NULL,NULL,150049586044919567232,NULL,23000,60,NULL,"Bosa La Despensa Calle 53 #12 -06",CANCELADO,1612139131645,"2021-02-01 00:25:31",NULL,11001,NULL,NULL,NULL,4.642480599336206,4.59684,-74.0995243191719,-74.1888,TARJETA,NULL,APP,WML217,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8959541,NULL,NULL,150049586044919567232,NULL,"CIUDAD SALITRE NOR-ORIENTAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536555,NULL,173897,180,4,NULL,103546987962024376632,NULL,8800,60,NULL,"TV 5 # AC 45 (BOGOTA)",CUMPLIDO,1612139134193,"2021-02-01 00:25:34",NULL,11001,NULL,NULL,NULL,4.608159776000093,4.63116,-74.06901681099993,-74.062714,EFECTIVO,NULL,APP,WHR755,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9090581,NULL,NULL,103546987962024376632,"Pago definido/preliquidado por 8800","LAS NIEVES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536556,NULL,151760,180,NULL,NULL,153021997097135341447,NULL,9900,60,NULL,"cl 67 # 105c - 82",CANCELADO,1612139138253,"2021-02-01 00:25:38",NULL,11001,NULL,NULL,NULL,4.716316607985902,4.700106257000073,-74.13629103451967,-74.12501015999993,EFECTIVO,NULL,APP,ESK584,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9068491,NULL,NULL,153021997097135341447,NULL,"LA FAENA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536557,NULL,131230,180,NULL,NULL,107661990528716103111,NULL,9900,60,NULL,"Carrera 88I BIS # 59 - 42 Sur",CANCELADO,1612139140054,"2021-02-01 00:25:40",NULL,11001,NULL,NULL,NULL,4.619681391000086,4.627831689000061,-74.1709487359999,-74.19172291399991,TARJETA,NULL,APP,NULL,NULL,0,NORMAL,TIEMPO_RUTA,NORMAL,0,9083706,NULL,NULL,107661990528716103111,NULL,"EL ALMENAR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536558,NULL,168683,180,NULL,NULL,158714321135651511719,NULL,16600,60,NULL,"Aguas Claras",CANCELADO,1612139140631,"2021-02-01 00:25:40",NULL,11001,NULL,NULL,NULL,4.611675906551542,4.56113,-74.0696880966425,-74.0676,EFECTIVO,NULL,APP,FVK229,NULL,0,NORMAL,TIEMPO_RUTA,PREMIUM,0,9467522,NULL,NULL,158714321135651511719,NULL,"SAN DIEGO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536559,NULL,117574,180,2,NULL,158717584584325112316,NULL,8000,60,NULL,"DG 48K SUR # TV 6BBIS (BOGOTA)",CUMPLIDO,1612139141511,"2021-02-01 00:25:41",NULL,11001,NULL,NULL,NULL,4.549966600845826,4.5591430600000535,-74.10984847694635,-74.11689360799994,EFECTIVO,NULL,APP,TSN040,4,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8400470,NULL,NULL,158717584584325112316,"Pago definido/preliquidado por 8000","DIANA TURBAY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46536560,NULL,159787,180,5,NULL,151769360635962481357,NULL,4100,60,NULL,"CL 127C # AK 9 (BOGOTA)",CUMPLIDO,1612139142679,"2021-02-01 00:25:42",NULL,11001,NULL,NULL,NULL,4.647159718041291,4.7072463,-74.08212549984455,-74.0326547,EFECTIVO,NULL,APP,WNS381,4.5,0,NORMAL,TIEMPO_RUTA,NORMAL,0,8282074,NULL,NULL,151769360635962481357,"Pago definido/preliquidado por 4100","NICOLAS DE FEDERMAN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
